"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.602614760E2,3.425614908E-2,1.891407557E-2,6.842946634E-3,3.972470168E-2
4.602714340E2,4.298066720E-2,1.539071277E-2,3.766995855E-3,4.580831857E-2
4.602813930E2,4.901885241E-2,8.460102603E-3,-8.106973954E-3,5.039984380E-2
4.602913520E2,5.495145172E-2,5.133371800E-3,-1.285456400E-2,5.666792186E-2
4.603013100E2,4.952446371E-2,2.316013677E-3,-1.302420627E-2,5.126076838E-2
4.603112690E2,4.548541829E-2,1.590000698E-3,-8.496418595E-3,4.629946553E-2
4.603212270E2,3.603412583E-2,-4.275345244E-3,-6.078800187E-3,3.679250757E-2
4.603311860E2,3.402469307E-2,-8.216006681E-3,-1.390264928E-2,3.766252994E-2
4.603411440E2,2.925817110E-2,-1.614397019E-2,-2.211610414E-2,4.007231478E-2
4.603511030E2,2.106371894E-2,-1.979106292E-2,-2.405530401E-2,3.760351151E-2
4.603610610E2,2.884448506E-3,-2.434346825E-2,-2.047335170E-2,3.193873228E-2
4.603710200E2,-1.839895919E-2,-2.234683931E-2,-5.902229808E-3,2.954216043E-2
4.603809780E2,-4.144089669E-2,-1.838538796E-2,2.239852678E-3,4.539148983E-2
4.603909370E2,-5.743040144E-2,-1.750524156E-2,4.296792671E-3,6.019258193E-2
4.604008960E2,-7.183064520E-2,-1.536725648E-2,-4.561946727E-3,7.359759181E-2
4.604108540E2,-7.869377732E-2,-1.743476093E-2,-9.472399950E-3,8.115668696E-2
4.604208130E2,-8.290450275E-2,-1.603686810E-2,-7.881959900E-3,8.480838995E-2
4.604307710E2,-8.452353626E-2,-1.477177441E-2,-1.079862937E-3,8.581141886E-2
4.604407300E2,-7.640808821E-2,-1.444500312E-2,3.780671861E-3,7.785337204E-2
4.604506880E2,-6.406816095E-2,-1.539559476E-2,3.402493894E-5,6.589199301E-2
4.604606470E2,-4.068107530E-2,-1.811388321E-2,-7.677955553E-3,4.518864519E-2
4.604706050E2,-1.986232959E-2,-1.979820430E-2,-1.734036580E-2,3.297225070E-2
4.604805640E2,5.565266125E-3,-1.501303539E-2,-1.129792165E-2,1.959608257E-2
4.604905230E2,2.630048990E-2,-1.428515650E-2,-5.381761119E-3,3.040961720E-2
4.605004810E2,3.906342387E-2,-1.453496143E-2,4.052486736E-3,4.187647116E-2
4.605104400E2,4.937765002E-2,-1.443038601E-2,1.623161137E-3,5.146866051E-2
4.605203980E2,6.251156330E-2,-1.564984769E-2,-7.827384397E-4,6.444552706E-2
4.605303570E2,7.456661761E-2,-1.769595221E-2,-1.029261947E-2,7.732570854E-2
4.605403150E2,8.165009320E-2,-2.155860141E-2,-1.289612614E-2,8.542728536E-2
4.605502740E2,8.162400126E-2,-2.396982908E-2,-9.108046070E-3,8.555692136E-2
4.605602320E2,8.156648278E-2,-2.918669581E-2,-1.034907997E-2,8.724710759E-2
4.605701910E2,7.871336490E-2,-3.218772635E-2,-1.036054175E-2,8.566903972E-2
4.605801500E2,7.157955319E-2,-3.526580706E-2,-1.787358522E-2,8.177270101E-2
4.605901080E2,6.749166548E-2,-4.014613479E-2,-2.719144337E-2,8.310361990E-2
4.606000670E2,5.945931002E-2,-4.181806743E-2,-2.551977523E-2,7.704167210E-2
4.606100250E2,4.206223413E-2,-4.585362598E-2,-2.318567783E-2,6.640302864E-2
4.606199840E2,1.842694730E-2,-4.235024005E-2,-8.679707535E-3,4.699396282E-2
4.606299420E2,-1.029260643E-2,-4.035439342E-2,3.355281428E-3,4.178124853E-2
4.606399010E2,-2.908094041E-2,-3.503659368E-2,-2.297011204E-3,4.559101065E-2
4.606498590E2,-4.259054363E-2,-3.352866322E-2,-7.985214703E-3,5.478950007E-2
4.606598180E2,-4.944552109E-2,-2.920555323E-2,-1.493686531E-2,5.933745731E-2
4.606697760E2,-5.889585614E-2,-2.805876918E-2,-9.541478008E-3,6.593220913E-2
4.606797350E2,-6.147379801E-2,-1.991934888E-2,-3.679062240E-3,6.472514040E-2
4.606896940E2,-6.405515224E-2,-1.506488770E-2,1.972369850E-3,6.583239030E-2
4.606996520E2,-5.390584469E-2,-6.990714464E-3,-4.107360728E-3,5.451220590E-2
4.607096110E2,-3.538524359E-2,-5.984616932E-3,-1.590684056E-2,3.925504656E-2
4.607195690E2,-1.354386099E-2,1.634420943E-3,-1.787571609E-2,2.248663443E-2
4.607295280E2,1.999394037E-3,1.071726903E-2,-1.352604385E-2,1.737271696E-2
4.607394860E2,1.493303664E-2,1.538845338E-2,3.384497017E-3,2.170840622E-2
4.607494450E2,2.668936178E-2,2.692145668E-2,1.314868964E-2,4.012449254E-2
4.607594030E2,3.890901059E-2,3.512718901E-2,1.442727260E-2,5.436889467E-2
4.607693620E2,5.839921534E-2,3.788046539E-2,-1.973289065E-3,6.963685720E-2
4.607793210E2,7.555503398E-2,4.011059552E-2,-1.429094281E-2,8.672747016E-2
4.607892790E2,8.310405910E-2,4.445926100E-2,-1.464790292E-2,9.538066674E-2
4.607992380E2,8.844716847E-2,4.934189841E-2,-3.416021354E-3,1.013370305E-1
4.608091960E2,8.499893546E-2,5.625412986E-2,2.845473122E-3,1.019678522E-1
4.608191550E2,8.300689608E-2,6.401511282E-2,-1.085352153E-3,1.048296592E-1
4.608291130E2,8.117404580E-2,6.945949048E-2,-1.509704534E-2,1.078970218E-1
4.608390720E2,7.723869383E-2,7.501191646E-2,-2.283352986E-2,1.100634977E-1
4.608490300E2,6.748963147E-2,7.852896303E-2,-1.954676211E-2,1.053742108E-1
4.608589890E2,4.384688288E-2,8.279055357E-2,-4.435186274E-3,9.378963576E-2
4.608689480E2,1.858482882E-2,9.159632027E-2,1.350768376E-2,9.443378246E-2
4.608789060E2,-5.632892251E-3,9.479904175E-2,1.385549270E-2,9.597167535E-2
4.608888650E2,-2.382894978E-2,9.517288208E-2,3.168191761E-3,9.816177347E-2
4.608988230E2,-4.088489711E-2,9.827839583E-2,-1.061126962E-2,1.069711033E-1
4.609087820E2,-5.748017132E-2,9.536004812E-2,-5.440917797E-3,1.114769593E-1
4.609187400E2,-7.502906770E-2,9.967783093E-2,5.147011485E-3,1.248660190E-1
4.609286990E2,-8.964027464E-2,9.795284271E-2,1.925972849E-2,1.341680863E-1
4.609386580E2,-9.015746415E-2,9.419832379E-2,1.408334356E-2,1.311488967E-1
4.609486160E2,-8.079484850E-2,8.854310215E-2,-1.611318439E-4,1.198654014E-1
4.609585750E2,-6.463239342E-2,7.544274628E-2,-1.261140965E-2,1.001399116E-1
4.609685330E2,-4.792711884E-2,7.221097499E-2,-6.679182872E-3,8.692551474E-2
4.609784920E2,-3.940659761E-2,6.688039750E-2,1.126120053E-2,7.843903456E-2
4.609884500E2,-3.444216028E-2,6.130985543E-2,3.119563498E-2,7.693067281E-2
4.609984090E2,-1.991621405E-2,5.482026562E-2,3.084196895E-2,6.597836125E-2
4.610083670E2,-5.061968695E-3,5.104371905E-2,1.955071837E-2,5.489367332E-2
4.610183260E2,1.640843600E-2,4.373041168E-2,3.253237810E-3,4.682060694E-2
4.610282840E2,3.110430017E-2,3.859536722E-2,3.680709284E-3,4.970540696E-2
4.610382430E2,3.702530637E-2,3.310419619E-2,1.510726847E-2,5.191329963E-2
4.610482020E2,3.804785013E-2,3.025730513E-2,2.816456929E-2,5.618172636E-2
4.610581600E2,4.386765882E-2,2.239778452E-2,2.602525055E-2,5.570768267E-2
4.610681190E2,5.240377784E-2,9.571760893E-3,7.599727251E-3,5.381013281E-2
4.610780770E2,5.944704264E-2,2.747676801E-3,-1.003146544E-2,6.035006964E-2
4.610880360E2,5.733221397E-2,-2.524114680E-3,-9.669309482E-3,5.819664474E-2
4.610979933E2,3.829540685E-2,-7.855230942E-3,7.663607597E-3,3.983683873E-2
4.611079523E2,1.315335650E-2,-8.930230513E-3,2.446705848E-2,2.917870379E-2
4.611179113E2,-1.194427349E-2,-1.060828846E-2,2.874116600E-2,3.288245848E-2
4.611278693E2,-3.072417155E-2,-1.439694595E-2,1.544073038E-2,3.727818296E-2
4.611378283E2,-4.334515706E-2,-2.594494447E-2,7.384838536E-4,5.052215497E-2
4.611477863E2,-6.039414927E-2,-2.872109599E-2,-3.989320248E-3,6.699454678E-2
4.611577453E2,-7.695768774E-2,-3.167694062E-2,7.532047108E-3,8.356222832E-2
4.611677033E2,-9.786861390E-2,-3.248053417E-2,1.894188486E-2,1.048429573E-1
4.611776623E2,-1.116366237E-1,-3.757968917E-2,2.101542242E-2,1.196520655E-1
4.611876203E2,-1.109150648E-1,-4.436125606E-2,8.330374956E-3,1.197475168E-1
4.611975793E2,-9.871378541E-2,-4.683959484E-2,-1.286625769E-2,1.100177243E-1
4.612075383E2,-9.056982398E-2,-5.015530065E-2,-1.608615741E-2,1.047721893E-1
4.612174963E2,-8.039335907E-2,-4.941840470E-2,-3.232410178E-3,9.442308711E-2
4.612274553E2,-7.271082699E-2,-4.975778610E-2,1.835212484E-2,8.999723399E-2
4.612374133E2,-6.321479380E-2,-5.279538780E-2,2.672110870E-2,8.658799443E-2
4.612473723E2,-4.399513453E-2,-5.659881979E-2,1.595353335E-2,7.344054392E-2
4.612573303E2,-2.006503195E-2,-5.858314037E-2,2.136255614E-3,6.196090244E-2
4.612672893E2,3.543095663E-4,-6.140178069E-2,-3.588958643E-3,6.150759979E-2
4.612772473E2,1.005194336E-2,-6.248861924E-2,8.432550356E-3,6.385120990E-2
4.612872063E2,1.759754494E-2,-6.372247636E-2,1.779120229E-2,6.845987482E-2
4.612971653E2,2.935726568E-2,-6.259462982E-2,2.517321706E-2,7.357735785E-2
4.613071233E2,4.106169567E-2,-6.323448569E-2,1.326791197E-2,7.655521223E-2
4.613170823E2,5.244404823E-2,-7.127829641E-2,-4.378993064E-3,8.860106836E-2
4.613270403E2,6.475833058E-2,-7.265417278E-2,-1.089427527E-2,9.793342349E-2
4.613369993E2,6.691096723E-2,-7.961248606E-2,-5.752244033E-3,1.041552389E-1
4.613469573E2,6.151304394E-2,-7.793143392E-2,1.179419272E-2,9.998132800E-2
4.613569163E2,4.789470881E-2,-7.575616986E-2,2.015385404E-2,9.186445578E-2
4.613668743E2,3.398338705E-2,-7.379554212E-2,2.078565955E-2,8.386117263E-2
4.613768333E2,2.059514262E-2,-7.977380604E-2,3.113987856E-3,8.244826832E-2
4.613867923E2,7.957554422E-3,-7.850752026E-2,-5.484345369E-3,7.910013561E-2
4.613967503E2,-8.089588024E-3,-7.876238227E-2,-3.819603473E-3,7.926880639E-2
4.614067093E2,-3.277386725E-2,-7.363001257E-2,1.072775200E-2,8.130553357E-2
4.614166673E2,-5.422669277E-2,-7.283052802E-2,1.730149984E-2,9.243463592E-2
4.614266263E2,-6.615125388E-2,-6.840828806E-2,9.864657186E-3,9.567127953E-2
4.614365843E2,-6.279461086E-2,-6.936862320E-2,-9.714636020E-3,9.407201066E-2
4.614465433E2,-5.822170153E-2,-6.864696741E-2,-2.742682397E-2,9.409783917E-2
4.614565013E2,-5.457583442E-2,-6.623973697E-2,-2.525847778E-2,8.946627944E-2
4.614664603E2,-5.524958670E-2,-5.745298043E-2,-6.207714789E-3,7.994934342E-2
4.614764193E2,-5.412013829E-2,-4.480189830E-2,5.891291425E-3,7.050465782E-2
4.614863773E2,-4.939499870E-2,-4.174589366E-2,6.257032044E-3,6.497488733E-2
4.614963363E2,-3.371883556E-2,-3.287650272E-2,-1.079811715E-2,4.831587355E-2
4.615062943E2,-1.539284550E-2,-2.807282098E-2,-2.482639067E-2,4.051385743E-2
4.615162533E2,-1.277025789E-3,-1.975923032E-2,-2.256057225E-2,3.001728498E-2
4.615262113E2,6.663306616E-3,-8.700150065E-3,-7.719094865E-3,1.340435346E-2
4.615361703E2,1.090865210E-2,2.792299492E-4,5.220938474E-3,1.209689458E-2
4.615461293E2,2.338741720E-2,6.279267371E-3,3.690384328E-3,2.449529380E-2
4.615560873E2,4.618673772E-2,9.161607362E-3,-1.432936173E-2,4.921869968E-2
4.615660463E2,6.025366858E-2,1.350739039E-2,-3.261841089E-2,6.983491176E-2
4.615760043E2,7.430984080E-2,1.943159103E-2,-3.692340851E-2,8.522251619E-2
4.615859633E2,7.796053588E-2,2.847221494E-2,-2.048170939E-2,8.548691478E-2
4.615959213E2,6.903575361E-2,3.995150328E-2,-2.961836755E-3,7.981748159E-2
4.616058803E2,6.555335224E-2,4.651174694E-2,-3.112035803E-3,8.043798456E-2
4.616158383E2,6.075832993E-2,5.145271122E-2,-1.444778033E-2,8.091782563E-2
4.616257973E2,6.131897867E-2,5.600663647E-2,-2.662721835E-2,8.721106140E-2
4.616357563E2,4.990520328E-2,6.648484617E-2,-2.928478830E-2,8.813831693E-2
4.616457143E2,3.412064537E-2,7.692337036E-2,-1.136863790E-2,8.491565978E-2
4.616556733E2,1.256209053E-2,8.104194701E-2,8.675223216E-4,8.201436391E-2
4.616656313E2,2.488987520E-4,8.581175655E-2,-7.386086509E-4,8.581529616E-2
4.616755903E2,-5.106185563E-3,8.990556747E-2,-1.450608578E-2,9.121135191E-2
4.616855483E2,-6.248826627E-3,8.893427998E-2,-3.499948233E-2,9.577743864E-2
4.616955073E2,-1.091521792E-2,9.137826413E-2,-3.511666507E-2,9.850030103E-2
4.617054653E2,-1.701793633E-2,9.928707033E-2,-1.893611625E-2,1.024993121E-1
4.617154243E2,-2.437411994E-2,1.043279022E-1,-8.170021698E-3,1.074483976E-1
4.617253833E2,-2.409910224E-2,1.065568551E-1,-3.904542886E-3,1.093177733E-1
4.617353413E2,-1.598524861E-2,1.056577712E-1,-1.347354706E-2,1.077062174E-1
4.617453003E2,-6.664205808E-3,1.047050357E-1,-2.330946922E-2,1.074750552E-1
4.617552583E2,8.035637438E-4,1.073167995E-1,-1.912990585E-2,1.090114419E-1
4.617652173E2,8.039308712E-3,1.063250527E-1,-8.536417969E-3,1.069697048E-1
4.617751753E2,8.536254987E-3,1.063532829E-1,6.509562954E-4,1.066972923E-1
4.617851343E2,1.798761077E-2,1.024570614E-1,-3.503588960E-4,1.040246429E-1
4.617950933E2,2.620079927E-2,9.878909588E-2,-1.169009972E-2,1.028709180E-1
4.618050513E2,3.940728679E-2,9.564432502E-2,-2.045720816E-2,1.054479423E-1
4.618150103E2,5.117473006E-2,8.983437717E-2,-2.506926842E-2,1.063839111E-1
4.618249683E2,6.345428526E-2,8.440891653E-2,-1.408056915E-2,1.065343791E-1
4.618349273E2,6.526976079E-2,7.459303737E-2,-1.534684561E-3,9.912930018E-2
4.618448853E2,6.833964586E-2,6.801694632E-2,-1.190692186E-3,9.642629274E-2
4.618548443E2,6.503173709E-2,6.205386668E-2,-3.222418018E-3,8.994550115E-2
4.618648023E2,6.472867727E-2,5.485513806E-2,-7.772125304E-3,8.520148922E-2
4.618747613E2,5.733600631E-2,4.916183278E-2,-2.889486961E-3,7.558209151E-2
4.618847203E2,4.541800171E-2,4.052995145E-2,2.501229756E-3,6.092395255E-2
4.618946783E2,2.536439896E-2,3.031459823E-2,1.089178491E-2,4.099949486E-2
4.619046373E2,1.067859679E-2,1.947581582E-2,1.158576924E-2,2.505134488E-2
4.619145953E2,-5.333659239E-3,1.078618877E-2,1.182705164E-2,1.687213500E-2
4.619245543E2,-1.552906074E-2,1.320185373E-3,7.149289828E-3,1.714663121E-2
4.619345123E2,-1.983246207E-2,-1.109999884E-2,1.796335913E-3,2.279831899E-2
4.619444713E2,-2.365951985E-2,-2.519555204E-2,2.955050208E-3,3.468891817E-2
4.619544303E2,-3.018240072E-2,-3.546949476E-2,6.315693259E-3,4.699947184E-2
4.619643883E2,-3.633524105E-2,-4.450789467E-2,1.110563707E-2,5.851954891E-2
4.619743473E2,-4.237422347E-2,-5.232347548E-2,1.278476045E-2,6.853299206E-2
4.619843053E2,-4.098903760E-2,-5.624253303E-2,1.232250594E-2,7.067650159E-2
4.619942643E2,-3.482861444E-2,-6.289964169E-2,8.415382355E-3,7.238933602E-2
4.620042223E2,-2.711499482E-2,-6.876046211E-2,9.363343008E-3,7.450433736E-2
4.620141813E2,-2.452214062E-2,-7.632064819E-2,1.714163646E-2,8.197568189E-2
4.620241393E2,-2.029960975E-2,-7.823774964E-2,1.836839691E-2,8.288918886E-2
4.620340983E2,-1.395329833E-2,-7.991606742E-2,2.425238490E-2,8.467260797E-2
4.620440573E2,-1.541854348E-3,-7.977194339E-2,2.060991898E-2,8.240575846E-2
4.620540153E2,1.255638804E-2,-8.018233627E-2,1.149418391E-2,8.196942231E-2
4.620639743E2,2.512629330E-2,-8.456017822E-2,6.652230397E-3,8.846471910E-2
4.620739323E2,3.614858538E-2,-7.686258107E-2,6.979266182E-3,8.522491860E-2
4.620838913E2,3.869869187E-2,-7.383207232E-2,1.201528590E-2,8.422072637E-2
4.620938493E2,3.936634585E-2,-6.886687875E-2,1.388988551E-2,8.053126780E-2
4.621038089E2,4.011932760E-2,-6.132829189E-2,1.115207002E-2,7.412886415E-2
4.621137679E2,4.027113318E-2,-5.204078183E-2,1.081491355E-2,6.668560186E-2
4.621237259E2,3.307544440E-2,-5.250028893E-2,7.802234497E-3,6.253910955E-2
4.621336849E2,2.149335667E-2,-4.868024960E-2,1.898005418E-2,5.649755339E-2
4.621436429E2,5.375305191E-3,-4.584130272E-2,2.892186493E-2,5.446827712E-2
4.621536019E2,-6.926634349E-3,-3.985904530E-2,2.853517421E-2,4.950735220E-2
4.621635599E2,-2.209537104E-2,-4.143173248E-2,2.593047917E-2,5.363938504E-2
4.621735189E2,-3.021321818E-2,-4.026073962E-2,1.513908245E-2,5.256384238E-2
4.621834769E2,-3.927125037E-2,-4.044460878E-2,9.724237956E-3,5.720627840E-2
4.621934359E2,-4.801387340E-2,-3.873512521E-2,1.348249055E-2,6.314680923E-2
4.622033949E2,-5.567844957E-2,-3.759229928E-2,2.028319985E-2,7.017605652E-2
4.622133529E2,-5.974829197E-2,-3.436534852E-2,1.773269102E-2,7.117080794E-2
4.622233119E2,-5.390822515E-2,-3.599327430E-2,1.301544346E-2,6.611364687E-2
4.622332699E2,-4.603352398E-2,-3.573095426E-2,5.875775591E-3,5.856885829E-2
4.622432289E2,-3.651629016E-2,-3.193898499E-2,7.805413567E-3,4.913718236E-2
4.622531869E2,-3.246748447E-2,-3.123271279E-2,1.853661984E-2,4.871576923E-2
4.622631459E2,-2.816643007E-2,-2.597744577E-2,2.490654588E-2,4.570023522E-2
4.622731049E2,-2.838640846E-2,-2.178802714E-2,2.693800442E-2,4.479020422E-2
4.622830629E2,-2.376395836E-2,-1.867878623E-2,1.445923094E-2,3.350659833E-2
4.622930219E2,-1.153632160E-2,-1.746172085E-2,4.697147757E-3,2.144904679E-2
4.623029799E2,-2.572992817E-3,-1.908363402E-2,-1.697969623E-3,1.933102378E-2
4.623129389E2,5.405837670E-3,-1.742581651E-2,-1.965884119E-3,1.835066381E-2
4.623228969E2,7.580361329E-3,-1.672228985E-2,2.404095139E-3,1.851692547E-2
4.623328559E2,9.787856601E-3,-1.622081734E-2,2.005420160E-3,1.905095174E-2
4.623428149E2,1.380278543E-2,-1.897444576E-2,-5.774470046E-3,2.416383624E-2
4.623527729E2,1.996054500E-2,-2.057979815E-2,-1.629741862E-2,3.297813370E-2
4.623627319E2,2.144997567E-2,-1.773146167E-2,-1.871049404E-2,3.353488895E-2
4.623726899E2,1.268018596E-2,-1.586671732E-2,-9.468791075E-3,2.240977106E-2
4.623826489E2,-2.338006627E-3,-1.335866470E-2,8.064955473E-4,1.358567748E-2
4.623926069E2,-1.653798111E-2,-7.530602627E-3,9.310767986E-3,2.041825643E-2
4.624025659E2,-2.406243421E-2,-5.682709627E-3,6.399122998E-3,2.553904274E-2
4.624125249E2,-2.759618312E-2,-2.449898282E-3,-1.956544816E-3,2.777371765E-2
4.624224829E2,-3.167887777E-2,-7.710934151E-4,-5.576644093E-3,3.217522092E-2
4.624324419E2,-3.243654594E-2,4.427755484E-4,-5.038418807E-3,3.282851240E-2
4.624423999E2,-4.034857824E-2,6.010926329E-3,1.030511223E-3,4.080687387E-2
4.624523589E2,-3.841219470E-2,1.122299861E-2,3.671834711E-3,4.018625100E-2
4.624623169E2,-3.737293556E-2,1.240268908E-2,-1.676719636E-3,3.941287097E-2
4.624722759E2,-2.982260846E-2,1.747281663E-2,-6.777738221E-3,3.522250746E-2
4.624822339E2,-2.254358120E-2,2.108943649E-2,-1.081129070E-2,3.270873571E-2
4.624921929E2,-1.500044391E-2,2.524263598E-2,-6.788852625E-3,3.013789157E-2
4.625021519E2,-8.128401823E-3,2.965296060E-2,3.299272154E-3,3.092335986E-2
4.625121099E2,-4.911036696E-3,2.994590811E-2,6.527556106E-3,3.104004966E-2
4.625220689E2,-5.348538980E-4,3.345799819E-2,7.674299181E-3,3.433101483E-2
4.625320269E2,4.802121781E-3,3.544631228E-2,3.774366342E-3,3.596869846E-2
4.625419859E2,1.198860630E-2,3.791341186E-2,-7.301101461E-3,4.042844991E-2
4.625519439E2,1.762838289E-2,3.808039427E-2,-3.406229429E-3,4.210081602E-2
4.625619029E2,2.268287167E-2,4.150859267E-2,-6.195901893E-3,4.770602826E-2
4.625718619E2,2.506906539E-2,4.002361372E-2,-1.152329054E-2,4.861207586E-2
4.625818199E2,3.187447041E-2,4.263705388E-2,-1.713707671E-2,5.592476755E-2
4.625917789E2,3.650730848E-2,3.949106112E-2,-2.038240433E-2,5.751321489E-2
4.626017369E2,3.938119859E-2,4.294443130E-2,-2.777340636E-2,6.454816096E-2
4.626116959E2,3.745919466E-2,4.266559705E-2,-2.141990513E-2,6.068242556E-2
4.626216539E2,3.756432980E-2,4.238730669E-2,-1.712626219E-2,5.916985295E-2
4.626316129E2,3.120496497E-2,3.826073557E-2,-7.708526216E-3,4.997054234E-2
4.626415719E2,2.696500719E-2,3.631209210E-2,-6.377572194E-3,4.567661406E-2
4.626515299E2,1.893131807E-2,3.656189889E-2,-1.083277352E-2,4.257365660E-2
4.626614889E2,1.615988277E-2,3.336693719E-2,-1.761536673E-2,4.104625992E-2
4.626714469E2,1.298006997E-2,3.252564743E-2,-1.992192864E-2,4.028998881E-2
4.626814059E2,6.905220449E-3,2.790850215E-2,-1.550052874E-2,3.266240886E-2
4.626913639E2,1.727235503E-3,2.569328435E-2,-1.327678934E-2,2.897242375E-2
4.627013229E2,2.305513248E-3,2.022578940E-2,-1.733074337E-2,2.673485766E-2
4.627112819E2,-3.446914721E-3,1.725503430E-2,-2.381074615E-2,2.960690902E-2
4.627212399E2,1.612259075E-3,1.359326206E-2,-2.813609503E-2,3.128923132E-2
4.627311989E2,3.480732441E-3,1.411737129E-2,-2.332003601E-2,2.748162568E-2
4.627411569E2,1.159003004E-3,9.833004326E-3,-1.344217826E-2,1.669501178E-2
4.627511159E2,3.483369946E-4,6.891275756E-3,-2.335198224E-3,7.284515835E-3
4.627610739E2,7.967874408E-4,1.839400269E-3,-1.257225871E-3,2.366195357E-3
4.627710329E2,5.384609103E-4,-5.894026253E-4,-6.628023461E-3,6.675929194E-3
4.627809909E2,2.332328819E-3,-4.514292814E-3,-9.684110992E-3,1.093620606E-2
4.627909499E2,2.623945475E-3,-3.099887865E-3,-9.146152996E-3,1.000732278E-2
4.628009089E2,4.199598916E-3,-7.709185127E-3,-4.017721862E-3,9.654545838E-3
4.628108669E2,5.941039883E-3,-1.037341170E-2,-2.653384581E-3,1.224516537E-2
4.628208259E2,9.675383568E-3,-1.178410091E-2,-6.302416325E-3,1.649844032E-2
4.628307839E2,8.486015722E-3,-1.345496811E-2,-1.674547046E-2,2.309674026E-2
4.628407429E2,1.584819704E-2,-1.706764847E-2,-2.065230906E-2,3.112856957E-2
4.628507009E2,2.042404003E-2,-1.827565767E-2,-2.031648532E-2,3.411598819E-2
4.628606599E2,2.279675752E-2,-2.161395550E-2,-1.039976161E-2,3.309093935E-2
4.628706189E2,1.972613111E-2,-1.876304299E-2,-3.200172447E-3,2.741191592E-2
4.628805769E2,1.540255640E-2,-2.352092974E-2,-1.718173735E-3,2.816780077E-2
4.628905359E2,1.395539474E-2,-2.259761281E-2,-7.983260788E-3,2.773333013E-2
4.629004939E2,8.715975098E-3,-2.368300408E-2,-1.080903597E-2,2.745338163E-2
4.629104529E2,2.834649757E-3,-1.909011602E-2,-1.156883687E-2,2.250123898E-2
4.629204109E2,-7.773935795E-5,-1.711991988E-2,-2.511814237E-3,1.730337860E-2
4.629303699E2,-2.841301728E-3,-2.118097432E-2,7.970817387E-5,2.137084514E-2
4.629403289E2,-8.352138102E-3,-2.085967362E-2,-3.319055773E-3,2.271343932E-2
4.629502869E2,-1.166138146E-2,-2.485761233E-2,-1.015752088E-2,2.927565437E-2
4.629602459E2,-7.733593695E-3,-1.878051832E-2,-1.177796535E-2,2.347843282E-2
4.629702039E2,-1.185962930E-2,-1.647555269E-2,-5.610616878E-3,2.106118861E-2
4.629801629E2,-1.188581251E-2,-1.301914733E-2,3.381707240E-3,1.795011643E-2
4.629901209E2,-9.585374035E-3,-1.154136006E-2,1.080686692E-2,1.848974743E-2
4.630000799E2,-6.011178717E-3,-1.377940550E-2,9.767592885E-3,1.792797134E-2
4.630100389E2,9.598303586E-5,-1.569368504E-2,1.297963224E-2,2.036594746E-2
4.630199969E2,1.332914457E-3,-1.467579976E-2,9.055819362E-3,1.729634712E-2
4.630299559E2,3.469835036E-3,-1.116761751E-2,1.389105432E-2,1.815810635E-2
4.630399139E2,8.445986547E-3,-9.613472037E-3,1.753303781E-2,2.170624215E-2
4.630498729E2,1.541361492E-2,-1.424550917E-2,1.544298884E-2,2.605762769E-2
4.630598309E2,1.942080632E-2,-1.361705363E-2,1.718090288E-2,2.928780107E-2
4.630697899E2,2.280088887E-2,-1.483997703E-2,1.442399900E-2,3.079216132E-2
4.630797489E2,2.205999941E-2,-1.488285512E-2,1.257443428E-2,2.943228411E-2
4.630897069E2,2.716554329E-2,-1.586103253E-2,1.377578638E-2,3.434110344E-2
4.630996655E2,2.877018787E-2,-2.085614577E-2,1.639274508E-2,3.913342072E-2
4.631096235E2,2.658959292E-2,-2.397364192E-2,1.287444308E-2,3.804593596E-2
4.631195825E2,2.367457747E-2,-2.858772129E-2,1.256668381E-2,3.918756141E-2
4.631295405E2,1.717273518E-2,-2.979892679E-2,1.327322051E-2,3.686539372E-2
4.631394995E2,5.316470750E-3,-2.858096175E-2,1.483168360E-2,3.263610078E-2
